"lat","lon","location"
"41.6867599487305","-85.9756698608398","ELKHART, IN"
"39.2060813903809","-76.7283630371094","ELKRIDGE, MD"
"39.2687301635742","-76.799430847168","ELLICOTT CITY, MD"
"38.5923004150391","-90.5921325683594","ELLISVILLE, MO"
"31.6035308837891","-89.1938934326172","ELLISVILLE, MS"
"41.9038200378418","-87.9398803710938","ELMHURST, IL"
"41.3676795959473","-82.105842590332","ELYRIA, OH"
"37.8371696472168","-122.301750183105","EMERYVILLE, CA"
"34.1572647094727","-118.499900817871","ENCINO, CA"
"42.0997314453125","-76.0456695556641","ENDICOTT, NY"
"41.998348236084","-72.5743637084961","ENFIELD, CT"
"40.8792381286621","-73.9507827758789","ENGLEWOOD CLIFFS, NJ"
"40.3966217041016","-123.938133239746","ENGLEWOOD, CA"
"39.6546211242676","-104.993560791016","ENGLEWOOD, CO"
"40.8952484130859","-73.9746017456055","ENGLEWOOD, NJ"
"40.0373725891113","-105.038948059082","ERIE, CO"
"42.1294403076172","-80.0852432250977","ERIE, PA"
"39.023811340332","-84.6085433959961","ERLANGER, KY"
"44.049919128418","-123.088539123535","EUGENE, OR"
"42.0570182800293","-87.6864471435547","EVANSTON, IL"
"37.9770812988281","-87.5640487670898","EVANSVILLE, IN"
"42.4081687927246","-71.0544967651367","EVERETT, MA"
"47.9765892028809","-122.205932617188","EVERETT, WA"
"40.2699089050293","-74.7998886108398","EWING, NJ"
"40.0280494689941","-75.6289825439453","EXTON, PA"
"38.8417892456055","-77.3088684082031","FAIRFAX, VA"
"38.2492294311523","-122.043876647949","FAIRFIELD, CA"
"41.1658096313477","-73.229621887207","FAIRFIELD, CT"
"27.9793720245361","-82.4440689086914","FAIRFIELD, FL"
"41.0066413879395","-91.9629135131836","FAIRFIELD, IA"
"40.8800315856934","-74.2895126342773","FAIRFIELD, NJ"
"39.333080291748","-84.5588531494141","FAIRFIELD, OH"
"40.1737289428711","-74.8510208129883","FAIRLESS HILLS, PA"
"38.8854904174805","-77.1736221313477","FALLS CHURCH, VA"
"46.8759117126465","-96.7817611694336","FARGO, ND"
"32.9217681884766","-96.892707824707","FARMERS BRANCH, TX"
"40.1984786987305","-74.166862487793","FARMINGDALE, NJ"
"40.731861114502","-73.4457321166992","FARMINGDALE, NY"
"42.4845581054688","-83.3634033203125","FARMINGTON HILLS, MI"
"46.3493614196777","-94.198371887207","FARMINGTON HILLS, MN"
"40.1387825012207","-74.6769104003906","FARMINGTON HILLS, NJ"
"29.7556705474854","-95.7657165527344","FARMINGTON HILLS, TX"
"41.7121200561523","-72.8385696411133","FARMINGTON, CT"
"42.3352088928223","-72.5323333740234","FARMINGTON, MA"
"42.4654808044434","-83.3783187866211","FARMINGTON, MI"
"35.9575500488281","-83.9270935058594","FARMINGTON, UT"
"37.0516586303711","-76.4349975585938","FARMINGTON, VA"
"36.0632019042969","-94.1579132080078","FAYETTEVILLE, AR"
"33.4486503601074","-84.4545593261719","FAYETTEVILLE, GA"
"35.0544891357422","-78.8775787353516","FAYETTEVILLE, NC"
"47.3011283874512","-122.329849243164","FEDERAL WAY, WA"
"42.7936897277832","-83.7052612304688","FENTON, MI"
"38.5178489685059","-90.4522094726562","FENTON, MO"
"41.0373916625977","-83.6502838134766","FINDLAY, OH"
"39.9581985473633","-86.0170822143555","FISHERS, IN"
"43.0114402770996","-83.6867904663086","FLINT, MI"
"34.8004493713379","-87.6752624511719","FLORENCE, AL"
"39.0008392333984","-84.630989074707","FLORENCE, KY"
"42.3349800109863","-72.6690826416016","FLORENCE, MA"
"40.1166114807129","-74.8067169189453","FLORENCE, NJ"
"34.1936302185059","-79.7690582275391","FLORENCE, SC"
"40.7840805053711","-74.3967971801758","FLORHAM PARK, NJ"
"33.0342216491699","-97.0595932006836","FLOWER MOUND, TX"
"40.7642364501953","-73.82958984375","FLUSHING, NY"
"38.6817512512207","-121.162826538086","FOLSOM, CA"
"33.6790618896484","-117.663673400879","FOOTHILL RANCH, CA"
"40.7152442932129","-73.8451766967773","FOREST HILLS, NY"
"40.581470489502","-105.076263427734","FORT COLLINS, CO"
"26.1236705780029","-80.1435623168945","FORT LAUDERDALE, FL"
"32.648323059082","-83.4445343017578","FORT LAUDERDALE, GA"
"40.8527717590332","-73.9733505249023","FORT LEE, NJ"
"35.0066719055176","-80.9431610107422","FORT MILL, SC"
"26.6408405303955","-81.8680801391602","FORT MYERS, FL"
"35.3846015930176","-94.4213027954102","FORT SMITH, AR"
"40.8512649536133","-73.9420166015625","FORT WASHINGTON, NY"
"40.1457405090332","-75.2081680297852","FORT WASHINGTON, PA"
"41.0802612304688","-85.138313293457","FORT WAYNE, IN"
"32.648323059082","-83.4445343017578","FORT WORTH, GA"
"32.7509498596191","-97.3308563232422","FORT WORTH, TX"
"32.7509498596191","-97.3308563232422","FORTWORTH, TX"
"37.5611381530762","-122.268882751465","FOSTER CITY, CA"
"33.7090682983398","-117.950630187988","FOUNTAIN VALLEY, CA"
"42.2797889709473","-71.4163513183594","FRAMINGHAM, MA"
"40.8965110778809","-77.838752746582","FRAMINGHAM, PA"
"41.49755859375","-87.861686706543","FRANKFORT, IL"
"38.195068359375","-84.8786926269531","FRANKFORT, KY"
"41.020320892334","-74.2000579833984","FRANKLIN LAKES, NJ"
"34.3754501342773","-83.2292633056641","FRANKLIN, GA"
"42.0800285339355","-71.3810577392578","FRANKLIN, MA"
"42.5245018005371","-83.3058776855469","FRANKLIN, MI"
"35.1811103820801","-83.383903503418","FRANKLIN, NC"
"41.1167182922363","-74.5915374755859","FRANKLIN, NJ"
"39.9695587158203","-83.0093536376953","FRANKLIN, OH"
"39.9274482727051","-77.7212219238281","FRANKLIN, PA"
"35.9242515563965","-86.8709335327148","FRANKLIN, TN"
"42.8974800109863","-88.0311889648438","FRANKLIN, WI"
"39.4157409667969","-77.4120330810547","FREDERICK, MD"
"43.8555107116699","-70.1058883666992","FREEPORT, ME"
"40.6584510803223","-73.5872192382812","FREEPORT, NY"
"37.550910949707","-121.98217010498","FREMONT, CA"
"38.4729690551758","-105.439659118652","FREMONT, CO"
"41.4344100952148","-96.4985961914062","FREMONT, NE"
"36.7406806945801","-119.78572845459","FRESNO, CA"
"45.0850982666016","-93.2632598876953","FRIDLEY, MN"
"25.946044921875","-80.2641143798828","FRISCO, FL"
"33.1504898071289","-96.8346405029297","FRISCO, TX"
"26.1236705780029","-80.1435623168945","FT. LAUDERDALE, FL"
"32.7509498596191","-97.3308563232422","FT. WORTH, TX"
"33.8703193664551","-117.929100036621","FULLERTON, CA"
"40.0152702331543","-82.8668212890625","GAHANNA, OH"
"29.6519508361816","-82.3231811523438","GAINESVILLE, FL"
"34.2972717285156","-83.8255004882812","GAINESVILLE, GA"
"33.6242713928223","-97.1430206298828","GAINESVILLE, TX"
"38.7957496643066","-77.6135406494141","GAINESVILLE, VA"
"39.1398582458496","-77.1938171386719","GAITHERSBURG, MD"
"42.2889099121094","-85.4170379638672","GALESBURG, MI"
"29.2953205108643","-94.8079071044922","GALVESTON, TX"
"43.660270690918","-116.279747009277","GARDEN CITY, ID"
"40.7263412475586","-73.6355895996094","GARDEN CITY, NY"
"33.7760696411133","-117.936157226562","GARDEN GROVE, CA"
"33.8837890625","-118.307502746582","GARDENA, CA"
"32.9142684936523","-96.6365509033203","GARLAND, TX"
"35.2621994018555","-81.1864013671875","GASTONIA, NC"
"41.8871917724609","-88.3051681518555","GENEVA, IL"
"42.8664207458496","-76.9820938110352","GENEVA, NY"
"38.2098999023438","-84.5593414306641","GEORGETOWN, KY"
"38.8646583557129","-83.9049224853516","GEORGETOWN, OH"
"47.5346069335938","-122.312576293945","GEORGETOWN, WA"
"39.1821784973145","-77.2700424194336","GERMANTOWN, MD"
"43.2209815979004","-88.1185836791992","GERMANTOWN, WI"
"43.0242118835449","-78.7686004638672","GETZVILLE, NY"
"33.3290405273438","-111.789756774902","GILBERT, AZ"
"33.9237785339355","-81.3918991088867","GILBERT, SC"
"41.7123413085938","-72.6049499511719","GLASTONBURY, CT"
"53.5340766906738","-113.282783508301","GLEN ALLEN, CA"
"37.6653099060059","-77.504150390625","GLEN ALLEN, VA"
"39.1617889404297","-76.6218490600586","GLEN BURNIE, MD"
"39.9202995300293","-75.4904479980469","GLEN MILLS, PA"
"33.5386085510254","-112.18627166748","GLENDALE, AZ"
"34.1463317871094","-118.248641967773","GLENDALE, CA"
"39.6994285583496","-104.936447143555","GLENDALE, CO"
"42.2851791381836","-73.3436889648438","GLENDALE, MA"
"43.1267700195312","-87.9280776977539","GLENDALE, WI"
"42.077449798584","-87.7985687255859","GLENVIEW, IL"
"41.5457000732422","-87.6137390136719","GLENWOOD, IL"
"39.2812690734863","-77.0309906005859","GLENWOOD, MD"
"42.6143493652344","-70.6681137084961","GLOUCESTER, MA"
"38.6266403198242","-121.246032714844","GOLD RIVER, CA"
"44.9857482910156","-93.378776550293","GOLDEN VALLEY, MN"
"39.756649017334","-105.224952697754","GOLDEN, CO"
"34.4356803894043","-119.824096679688","GOLETA, CA"
"41.4068298339844","-74.3165664672852","GOSHEN, NY"
"37.1657295227051","-76.4689178466797","GRAFTON, VA"
"43.3315696716309","-87.9345703125","GRAFTON, WI"
"47.9240798950195","-97.0320281982422","GRAND FORKS, ND"
"43.0307312011719","-78.9659194946289","GRAND ISLAND, NY"
"32.7476997375488","-97.0072021484375","GRAND PRAIRIE, TX"
"42.9664115905762","-85.6711807250977","GRAND RAPIDS, MI"
"48.5321388244629","-117.617370605469","GRAND RAPIDS, WA"
"32.9394302368164","-97.0783920288086","GRAPEVINE, TX"
"40.8007202148438","-73.7280120849609","GREAT NECK, NY"
"40.4232711791992","-104.694458007812","GREELEY, CO"
"44.5127906799316","-88.0101623535156","GREEN BAY, WI"
"39.0006713867188","-76.8803100585938","GREENBELT, MD"
"37.5128211975098","-78.6979446411133","GREENBELT, VA"
"39.7847709655762","-85.7692718505859","GREENFIELD, IN"
"36.0689888000488","-79.7947006225586","GREENSBORO, NC"
"39.3376808166504","-85.4849624633789","GREENSBURG, IN"
"40.1399688720703","-120.951248168945","GREENVILLE, CA"
"39.7801094055176","-75.5961303710938","GREENVILLE, DE"
"35.6072006225586","-77.3802337646484","GREENVILLE, NC"
"34.8482704162598","-82.4001083374023","GREENVILLE, SC"
"44.3086700439453","-88.5366973876953","GREENVILLE, WI"
"41.0642509460449","-73.6397705078125","GREENWICH, CT"
"39.6091690063477","-104.904006958008","GREENWOOD VILLAGE, CO"
"42.4584426879883","-83.1354141235352","GREENWOOD VILLAGE, MI"
"46.3493614196777","-94.198371887207","GREENWOOD VILLAGE, MN"
"35.2122192382812","-94.2552871704102","GREENWOOD, AR"
"39.7949829101562","-105.012901306152","GREENWOOD, CO"
"39.613639831543","-86.1102905273438","GREENWOOD, IN"
"34.1910400390625","-82.1607437133789","GREENWOOD, SC"
"34.9306678771973","-82.2261505126953","GREER, SC"
"41.3460311889648","-72.0313186645508","GROTON, CT"
"18.114444732666","-66.1680526733398","GUAYNABO, PR"
"39.3253364562988","-76.7164154052734","GWYNN OAK, MD"
"40.886058807373","-74.0444564819336","HACKENSACK, NJ"
"39.6425018310547","-77.7175827026367","HAGERSTOWN, MD"
"40.2303581237793","-74.7238616943359","HAMILTON, NJ"
"41.6050796508789","-87.5089263916016","HAMMOND, IN"
"42.9354782104492","-70.839599609375","HAMPTON, NH"
"40.7070083618164","-74.9559020996094","HAMPTON, NJ"
"37.0277900695801","-76.3451232910156","HAMPTON, VA"
"39.1550598144531","-76.720458984375","HANOVER, MD"
"43.7004585266113","-72.2894973754883","HANOVER, NH"
"40.8304290771484","-74.4347915649414","HANOVER, NJ"
"40.2812004089355","-75.3935317993164","HARLEYSVILLE, PA"
"35.3211517333984","-80.6607513427734","HARRISBURG, NC"
"40.2599296569824","-76.8823394775391","HARRISBURG, PA"
"37.0263595581055","-78.7473297119141","HARRISBURG, VA"
"40.7463302612305","-74.1576690673828","HARRISON, NJ"
"40.9700698852539","-73.7122268676758","HARRISON, NY"
"41.7634887695312","-72.6740188598633","HARTFORD, CT"
"31.3068180084229","-89.3159866333008","HATTIESBURG, MS"
"40.8251419067383","-73.2035980224609","HAUPPAUGE, NY"
"33.9181900024414","-118.353736877441","HAWTHORNE, CA"
"40.9536094665527","-74.1554336547852","HAWTHORNE, NJ"
"41.0973892211914","-73.7947082519531","HAWTHORNE, NY"
"37.6713409423828","-122.085517883301","HAYWARD, CA"
"38.7849807739258","-90.3552932739258","HAZELWOOD, MO"
"35.7737197875977","-78.6384124755859","HAZELWOOD, MT"
"36.030818939209","-114.981086730957","HENDERSON, NV"
"38.0102081298828","-122.26538848877","HERCULES, CA"
"36.215160369873","-86.6082458496094","HERMITAGE, TN"
"38.9696884155273","-77.3855514526367","HERNDON, VA"
"44.0752067565918","-72.6626892089844","HERNDON, VT"
"40.2853813171387","-76.6509094238281","HERSHEY, PA"
"40.7634391784668","-73.5275268554688","HICKSVILLE, NY"
"35.9546813964844","-80.0050811767578","HIGH POINT, NC"
"39.0360488891602","-84.4541397094727","HIGHLAND HEIGHTS, KY"
"41.5524291992188","-81.4644927978516","HIGHLAND HEIGHTS, OH"
"41.4594192504883","-81.5331268310547","HIGHLAND HILLS, OH"
"39.5437393188477","-104.946342468262","HIGHLANDS RANCH, CO"
"40.2704086303711","-74.5225296020508","HIGHTSTOWN, NJ"
"40.0298118591309","-83.1510467529297","HILLIARD, OH"
"37.5778007507324","-122.355651855469","HILLSBORO, CA"
"45.5227012634277","-122.990562438965","HILLSBORO, OR"
"47.2434883117676","-123.223327636719","HILLSBORO, WA"
"27.9042797088623","-82.3504867553711","HILLSBOROUGH, FL"
"36.0762100219727","-79.0994415283203","HILLSBOROUGH, NC"
"40.482551574707","-74.6531066894531","HILLSBOROUGH, NJ"
"41.5735015869141","-72.7383041381836","HOBOKEN, CT"
"40.7371597290039","-74.0309677124023","HOBOKEN, NJ"
"42.0629806518555","-88.1229476928711","HOFFMAN ESTATES, IL"
"42.7730903625488","-86.1017608642578","HOLLAND, MI"
"42.2002410888672","-71.4241790771484","HOLLISTON, MA"
"34.1080780029297","-118.346702575684","HOLLYWOOD, CA"
"26.0104103088379","-80.1600799560547","HOLLYWOOD, FL"
"40.3426094055176","-74.1666030883789","HOLMDEL, NJ"
"40.8146896362305","-73.0418472290039","HOLTSVILLE, NY"
"41.5867881774902","-77.2982482910156","HOLTSVILLE, PA"
"34.2213516235352","-118.249687194824","HONOLULU, CA"
"21.3048496246338","-157.857757568359","HONOLULU, HI"
"41.5754013061523","-73.807243347168","HOPEWELL JUNCTION, NY"
"44.9224090576172","-93.4134674072266","HOPKINS, MN"
"28.4427509307861","-81.5816802978516","HOPKINTON, FL"
"42.228759765625","-71.520378112793","HOPKINTON, MA"
"40.1797409057617","-75.1309661865234","HORSHAM, PA"
"54.3981018066406","-126.649002075195","HOUSTON, CA"
"40.2553405761719","-104.810752868652","HOUSTON, CO"
"30.2570209503174","-82.9040298461914","HOUSTON, FL"
"32.4590110778809","-83.6662673950195","HOUSTON, GA"
"42.7185096740723","-71.5046768188477","HOUSTON, NH"
"40.9604797363281","-74.1049423217773","HOUSTON, NJ"
"40.6221504211426","-74.1466369628906","HOUSTON, NY"
"36.2859802246094","-87.7170867919922","HOUSTON, TN"
"29.7604503631592","-95.3697814941406","HOUSTON, TX"
"46.3230895996094","-119.270767211914","HOUSTON, WA"
"42.3911399841309","-71.5676879882812","HUDSON, MA"
"42.7650604248047","-71.4399032592773","HUDSON, NH"
"40.7307395935059","-74.0759582519531","HUDSON, NJ"
"41.2428207397461","-81.4403915405273","HUDSON, OH"
"39.4943504333496","-76.6589584350586","HUNT VALLEY, MD"
"35.410400390625","-80.8428573608398","HUNTERSVILLE, NC"
"33.6788902282715","-118.001571655273","HUNTINGTON BEACH, CA"
"40.8828315734863","-85.4942398071289","HUNTINGTON, IN"
"39.9811706542969","-77.1264801025391","HUNTINGTON, PA"
"34.7291297912598","-86.5849761962891","HUNTSVILLE, AL"
"38.9525909423828","-76.9420700073242","HYATTSVILLE, MD"
"43.492000579834","-112.0419921875","IDAHO FALLS, ID"
"33.0395088195801","-115.365310668945","IMPERIAL, CA"
"39.228199005127","-119.950996398926","INCLINE VILLAGE, NV"
"39.0932388305664","-94.4156265258789","INDEPENDENCE, MO"
"41.3763999938965","-81.6399917602539","INDEPENDENCE, OH"
"44.8511581420898","-123.187103271484","INDEPENDENCE, OR"
"34.0265197753906","-81.2075424194336","INDIAN LAND, SC"
"35.0790100097656","-80.6701736450195","INDIAN TRAIL, NC"
"41.803150177002","-87.9950103759766","INDIANAPOLIS, IL"
"39.7669105529785","-86.1499633789062","INDIANAPOLIS, IN"
"41.3582801818848","-93.5589370727539","INDIANOLA, IA"
"40.5657386779785","-79.8594207763672","INDIANOLA, PA"
"39.7669105529785","-86.1499633789062","INDIANPOLIS, IN"
"33.9617805480957","-118.356216430664","INGLEWOOD, CA"
"44.8324203491211","-93.0626983642578","INVER GROVE HEIGHTS, MN"
"40.8670425415039","-73.9240493774414","INWOOD, NY"
"39.3619613647461","-78.0418395996094","INWOOD, WV"
"41.6578216552734","-91.5265274047852","IOWA CITY, IA"
"41.6578216552734","-91.5265274047852","IOWA, IA"
"42.6795501708984","-70.8383102416992","IPSWICH, MA"
"32.8135108947754","-96.9554977416992","IRIVING, TX"
"33.6872406005859","-117.825820922852","IRVINE, CA"
"38.9985427856445","-105.547813415527","IRVINE, CO"
"29.4095706939697","-82.2688217163086","IRVINE, FL"
"32.8135108947754","-96.9554977416992","IRVINE, TX"
"33.6872406005859","-117.825820922852","IRVINE,, CA"
"32.8135108947754","-96.9554977416992","IRVINE,, TX"
"32.8541984558105","-115.575469970703","IRVING, CA"
"31.4615707397461","-82.5310134887695","IRVING, GA"
"39.7472991943359","-84.2015991210938","IRVING, OH"
"32.8135108947754","-96.9554977416992","IRVING, TX"
"34.1051406860352","-117.933769226074","IRWINDALE, CA"
"33.900520324707","-118.033073425293","ISELIN, CA"
"40.5735702514648","-74.3226470947266","ISELIN, NJ"
"46.4886283874512","-87.6693496704102","ISHPEMING, MI"
"40.8070793151855","-73.1619567871094","ISLANDIA, NY"
"47.5300903320312","-122.033821105957","ISSAQUAH, WA"
"41.9714012145996","-88.0209884643555","ITASCA, IL"
"33.1641082763672","-117.253540039062","ITHACA, CA"
"42.4405097961426","-76.4954605102539","ITHACA, NY"
"30.331470489502","-81.6562194824219","JACKOSNVILLE, FL"
"40.7567672729492","-73.8845443725586","JACKSON HEIGHTS, NY"
"42.244758605957","-84.400520324707","JACKSON, MI"
"32.2986907958984","-90.1804885864258","JACKSON, MS"
"43.4797096252441","-110.762321472168","JACKSON, WY"
"30.331470489502","-81.6562194824219","JACKSONVILE, FL"
"30.2887001037598","-81.3917922973633","JACKSONVILLE BEACH, FL"
"34.8670310974121","-92.1122970581055","JACKSONVILLE, AR"
"30.331470489502","-81.6562194824219","JACKSONVILLE, FL"
"39.7452011108398","-90.2311630249023","JACKSONVILLE, IL"
"40.0738487243652","-74.7490692138672","JACKSONVILLE, NJ"
"30.331470489502","-81.6562194824219","JACKSONVILLE,, FL"
"42.315055847168","-71.1152725219727","JAMAICA PLAIN, MA"
"40.6981925964355","-73.7955703735352","JAMAICA, NY"
"40.3498306274414","-74.4372024536133","JAMESBURG, NJ"
"41.4936714172363","-71.3765029907227","JAMESTOWN, RI"
"42.6878890991211","-89.0182113647461","JANESVILLE, WI"
"38.3914489746094","-86.932243347168","JASPER, IN"
"41.7709197998047","-84.0689163208008","JASPER, MI"
"38.5996017456055","-92.1636962890625","JEFFERSON CITY, MO"
"34.926700592041","-89.2910614013672","JEFFERSON CITY, MS"
"40.1387825012207","-74.6769104003906","JEFFERSON CITY, NJ"
"29.9596004486084","-90.1718215942383","JEFFERSON, LA"
"38.5996017456055","-92.1636962890625","JEFFERSON, MO"
"38.2791290283203","-85.7374725341797","JEFFERSONVILLE, IN"
"40.0943412780762","-75.1261291503906","JENKINTOWN, PA"
"40.7910003662109","-73.5381317138672","JERICHO, NY"
"40.7174797058105","-74.0438537597656","JERSEY CITY, NJ"
"40.728099822998","-74.0775985717773","JERSEY CITY, NY"
"40.7174797058105","-74.0438537597656","JERSEY CITY,, NJ"
"29.8842697143555","-95.5717315673828","JERSEY VILLAGE, TX"
"40.7174797058105","-74.0438537597656","JERSY CITY, NJ"
"39.1552085876465","-76.7988510131836","JESSUP, MD"
"41.4698905944824","-75.5605010986328","JESSUP, PA"
"34.0235595703125","-84.1892929077148","JOHN'S CREEK, GA"
"34.0235595703125","-84.1892929077148","JOHN CREEK, GA"
"38.9061889648438","-77.0172653198242","JOHNS CREEK, DC"
"29.0113792419434","-82.7206497192383","JOHNS CREEK, FL"
"34.0235595703125","-84.1892929077148","JOHNS CREEK, GA"
"32.648323059082","-83.4445343017578","JOHNSCREEK, GA"
"42.1158905029297","-75.9576721191406","JOHNSON CITY, NY"
"36.3200798034668","-82.3452835083008","JOHNSON CITY, TN"
"41.672119140625","-93.7121810913086","JOHNSTON, IA"
"41.8238906860352","-71.4987869262695","JOHNSTON, RI"
"41.5249290466309","-88.084587097168","JOLIET, IL"
"35.8352508544922","-90.7050704956055","JONESBORO, AR"
"34.2929649353027","-111.664695739746","JONESBORO, AZ"
"33.5219802856445","-84.3540573120117","JONESBORO, GA"
"39.0282592773438","-96.8304595947266","JUNCTION CITY, KS"
"58.2997283935547","-134.406784057617","JUNEAU, AK"
"26.8719100952148","-80.0526275634766","JUNO BEACH, FL"
"26.9327602386475","-80.1018905639648","JUPITER, FL"
"19.6401290893555","-155.995681762695","KAILUA-KONA, HI"
"42.2915687561035","-85.588508605957","KALAMAZOO, MI"
"48.2016296386719","-114.314903259277","KALISPELL, MT"
"39.1135215759277","-94.626823425293","KANSAS CITY, KS"
"46.3493614196777","-94.198371887207","KANSAS CITY, MN"
"39.1029510498047","-94.5830764770508","KANSAS CITY, MO"
"39.3563995361328","-116.655395507812","KANSAS CITY, NV"
"39.1427116394043","-94.5732116699219","KANSAS, MO"
"29.7674007415771","-95.8287963867188","KATY, TX"
"40.7646293640137","-74.1482620239258","KEARNY, NJ"
"40.5168991088867","-74.3066711425781","KEASBEY, NJ"
"42.9332008361816","-72.2815017700195","KEENE, NH"
"40.345329284668","-81.8682632446289","KEENE, OH"
"32.3972511291504","-97.3311614990234","KEENE, TX"
"32.9308700561523","-97.2259826660156","KELLER, TX"
"40.4359817504883","-74.539176940918","KENDALL PARK, NJ"
"40.6763191223145","-74.2891693115234","KENILWORTH, NJ"
"47.7587585449219","-122.243690490723","KENMORE, WA"
"29.9902000427246","-90.2419891357422","KENNER, LA"
"34.0234413146973","-84.6167602539062","KENNESAW, GA"
"39.8478202819824","-75.7108764648438","KENNETT SQUARE, PA"
"39.0261497497559","-77.0745086669922","KENSINGTON, MD"
"39.0959091186523","-75.5040588378906","KENT, DE"
"43.0322113037109","-85.5492630004883","KENT, MI"
"41.1509284973145","-81.3582229614258","KENT, OH"
"47.3802795410156","-122.237419128418","KENT, WA"
"42.8742904663086","-85.5979232788086","KENTWOOD, MI"
"39.6952514648438","-84.162971496582","KETTERING, OH"
"36.5297698974609","-97.4403915405273","KETTERING, OK"
"32.8613090515137","-96.5638427734375","KETTERING, TX"
"43.6687812805176","-79.29833984375","KEW GARDEN, CA"
"40.708423614502","-73.8268966674805","KEW GARDEN, NY"
"40.708423614502","-73.8268966674805","KEW GARDENS, NY"
"40.1139373779297","-89.1587677001953","KING OF PRUSSIA, IL"
"40.0908012390137","-75.3849868774414","KING OF PRUSSIA, PA"
"31.4627342224121","-99.3330383300781","KING OF PRUSSIA, TX"
"40.0908012390137","-75.3849868774414","KING OF PURSSIA, PA"
"47.4908599853516","-121.835746765137","KING, WA"
"35.1888198852539","-114.05542755127","KINGMAN, AZ"
"35.2426910400391","-81.3457336425781","KINGS MOUNTAIN, NC"
"36.5477981567383","-82.560417175293","KINGSPORT, TN"
"27.5157299041748","-97.8554306030273","KINGSVILLE, TX"
"30.0498275756836","-95.1970977783203","KINGWOOD, TX"
"35.2686882019043","-77.5818023681641","KINSTON, NC"
"49.1099433898926","-123.096321105957","KIRKLAND, CA"
"47.6788482666016","-122.206657409668","KIRKLAND, WA"
"28.2944297790527","-81.40673828125","KISSIMMEE, FL"
"42.2238807678223","-121.78205871582","KLAMATH FALLS, OR"
"35.9604911804199","-83.9209136962891","KNOXVILLE, TN"
"43.738109588623","-87.7916717529297","KOHLER, WI"
"40.4865112304688","-86.1262435913086","KOKOMO, IN"
"32.8370475769043","-117.255386352539","LA JOLLA, CA"
"47.0447692871094","-122.823219299316","LACEY, WA"
"37.8907699584961","-122.128128051758","LAFAYETTE, CA"
"39.98828125","-105.090522766113","LAFAYETTE, CO"
"29.9855308532715","-83.1810684204102","LAFAYETTE, FL"
"40.4173698425293","-86.8765487670898","LAFAYETTE, IN"
"30.2203197479248","-92.0170516967773","LAFAYETTE, LA"
"33.0414085388184","-85.0310821533203","LAGRANGE, GA"
"41.8139915466309","-87.8695907592773","LAGRANGE, IL"
"28.3811492919922","-81.5072937011719","LAKE BUENA VISTA, FL"
"33.6276397705078","-117.717071533203","LAKE FOREST, CA"
"42.2510299682617","-87.8417282104492","LAKE FOREST, IL"
"28.7563991546631","-81.3230895996094","LAKE MARY, FL"
"40.4130516052246","-82.7112121582031","LAKE OSWEGO, OH"
"45.4197387695312","-122.667617797852","LAKE OSWEGO, OR"
"26.6162605285645","-80.057243347168","LAKE WORTH, FL"
"28.044189453125","-81.9478607177734","LAKELAND, FL"
"33.8500289916992","-118.133773803711","LAKEWOOD, CA"
"39.7109184265137","-105.082069396973","LAKEWOOD, CO"
"40.0932502746582","-74.2135772705078","LAKEWOOD, NJ"
"41.484489440918","-81.7782897949219","LAKEWOOD, OH"
"40.0237312316895","-76.3317184448242","LANCASTER, PA"
"34.7206001281738","-80.7709274291992","LANCASTER, SC"
"32.5931587219238","-96.7551116943359","LANCASTER, TX"
"40.1763916015625","-74.9188766479492","LANGHORNE, PA"
"40.2405815124512","-75.2853088378906","LANSDALE, PA"
